,cat_1,cat_2,cat_3,min_logprice,max_logprice,med_logprice
612,Kids,Girls 2T-5T,Bottoms,1.3862943611198906,5.707110264748875,2.833213344056216
613,Kids,Girls 2T-5T,Coats & Jackets,1.3862943611198906,4.700480365792417,2.70805020110221
614,Kids,Girls 2T-5T,Dresses,1.3862943611198906,5.19295685089021,2.70805020110221
615,Kids,Girls 2T-5T,One-Pieces,1.3862943611198906,4.795790545596741,2.5649493574615367
616,Kids,Girls 2T-5T,Other,1.3862943611198906,4.499809670330265,2.70805020110221
617,Kids,Girls 2T-5T,Shoes,1.3862943611198906,5.375278407684165,2.772588722239781
618,Kids,Girls 2T-5T,Swimwear,1.3862943611198906,4.762173934797756,2.4849066497880004
619,Kids,Girls 2T-5T,Tops & T-Shirts,1.3862943611198906,5.342334251964811,2.5649493574615367
620,Kids,Health & Baby Care,Humidifiers & Vaporizers,1.3862943611198906,4.442651256490317,2.833213344056216
621,Kids,Health & Baby Care,Nail Care,1.9459101490553132,3.6109179126442243,2.772588722239781
622,Kids,Health & Baby Care,Nasal Aspirators,1.9459101490553132,3.044522437723423,2.4414009612931853
623,Kids,Health & Baby Care,Other,1.6094379124341003,4.948759890378168,2.70805020110221
624,Kids,Health & Baby Care,Sun Protection,1.9459101490553132,3.044522437723423,2.70805020110221
625,Kids,Health & Baby Care,Teethers,1.791759469228055,4.07753744390572,2.5649493574615367
626,Kids,Health & Baby Care,Teething Relief,1.791759469228055,3.4657359027997265,2.5649493574615367
627,Kids,Health & Baby Care,Thermometers,1.3862943611198906,3.4657359027997265,2.70805020110221
628,Kids,Health & Baby Care,Toothbrushes,1.3862943611198906,4.804021044733257,2.6020033435383976
629,Kids,Nursery,Bedding,1.6094379124341003,5.5254529391317835,2.833213344056216
630,Kids,Nursery,Furniture,2.5649493574615367,4.51085950651685,3.8802335146067106
631,Kids,Nursery,Nursery Décor,1.6094379124341003,5.278114659230517,2.772588722239781
632,Kids,Nursery,Other,1.791759469228055,4.04305126783455,2.70805020110221
633,Kids,Other,Other,1.3862943611198906,5.834810737062605,2.772588722239781
634,Kids,Potty Training,Other,1.791759469228055,3.295836866004329,2.8029010331479984
635,Kids,Potty Training,Potties & Seats,1.791759469228055,3.7376696182833684,2.772588722239781
636,Kids,Potty Training,Seat Covers,2.3978952727983707,2.5649493574615367,2.4814223151299535
637,Kids,Potty Training,Step Stools,2.5649493574615367,3.258096538021482,2.9115229477415094
638,Kids,Potty Training,Training Pants,1.791759469228055,3.8066624897703196,2.5649493574615367
639,Kids,Pregnancy & Maternity,Breastfeeding Pillows & Stools,1.3862943611198906,5.902633333401366,2.833213344056216
640,Kids,Pregnancy & Maternity,Family Planning Tests,1.3862943611198906,4.709530201312334,2.5649493574615367
641,Kids,Pregnancy & Maternity,Maternity Pillows,1.791759469228055,3.9318256327243257,3.4175922930736506
642,Kids,Pregnancy & Maternity,Other,1.791759469228055,4.394449154672439,2.70805020110221
643,Kids,Pregnancy & Maternity,Prenatal Monitoring Devices,1.3862943611198906,4.02535169073515,3.4011973816621555
644,Kids,Safety,Cabinet Locks & Straps,1.3862943611198906,3.4965075614664802,2.3978952727983707
645,Kids,Safety,Crib Netting,2.772588722239781,2.772588722239781,2.772588722239781
646,Kids,Safety,Edge & Corner Guards,2.1972245773362196,2.1972245773362196,2.1972245773362196
647,Kids,Safety,Electrical Safety,1.6094379124341003,2.3978952727983707,2.1972245773362196
648,Kids,Safety,Gates & Doorways,2.5649493574615367,4.02535169073515,3.7256208424938384
649,Kids,Safety,Harnesses & Leashes,1.9459101490553132,3.1354942159291497,2.3978952727983707
650,Kids,Safety,Kitchen Safety,1.791759469228055,3.258096538021482,2.4814223151299535
651,Kids,Safety,Monitors,1.791759469228055,5.303304908059076,3.713572066704308
652,Kids,Safety,Other,1.6094379124341003,3.828641396489095,2.5649493574615367
653,Kids,Safety,Outdoor Safety,2.0794415416798357,3.4657359027997265,2.6020033435383976
654,Kids,Safety,Safety Caps,1.9459101490553132,2.3978952727983707,2.171902710926842
655,Kids,Safety,Sleep Positioners,1.9459101490553132,3.6109179126442243,2.833213344056216
656,Kids,Strollers,Accessories,1.6094379124341003,6.133398042996649,3.295836866004329
657,Kids,Strollers,Joggers,1.9459101490553132,5.198497031265826,3.6017027605415475
658,Kids,Strollers,Lightweight,2.8903717578961645,5.3612921657094255,4.663439094112067
659,Kids,Strollers,Other,2.302585092994046,5.62040086571715,3.5553480614894135
660,Kids,Strollers,Prams,2.9444389791664403,5.545177444479562,3.4339872044851463
661,Kids,Strollers,Standard,3.295836866004329,6.175867270105761,5.442417710521793
662,Kids,Strollers,Travel Systems,1.3862943611198906,6.3818160174060985,4.564348191467836
663,Kids,Toys,Action Figures & Statues,1.3862943611198906,6.48768401848461,2.9444389791664403
664,Kids,Toys,Arts & Crafts,1.3862943611198906,6.338594078203183,2.1972245773362196
665,Kids,Toys,Baby & Toddler Toys,1.3862943611198906,5.786897381366708,2.772588722239781
666,Kids,Toys,Building Toys,1.3862943611198906,6.144185634125646,2.9444389791664403
667,Kids,Toys,Dolls & Accessories,1.3862943611198906,6.35088571671474,2.9444389791664403
668,Kids,Toys,Dress Up & Pretend Play,1.3862943611198906,4.762173934797756,2.70805020110221
669,Kids,Toys,Electronics for Kids,1.791759469228055,5.886104031450156,4.04305126783455
670,Kids,Toys,Games,1.3862943611198906,5.602118820879701,2.3978952727983707
671,Kids,Toys,Hobbies,1.3862943611198906,5.556828061699537,2.5649493574615367
672,Kids,Toys,"Kids' Furniture, Décor & Storage",1.6094379124341003,4.454347296253507,2.70805020110221
673,Kids,Toys,Learning & Education,1.3862943611198906,5.3612921657094255,2.772588722239781
674,Kids,Toys,Novelty & Gag Toys,1.3862943611198906,4.624972813284271,2.1972245773362196
675,Kids,Toys,Other,1.3862943611198906,4.836281906951478,2.70805020110221
676,Kids,Toys,Party Supplies,1.3862943611198906,5.111987788356544,2.6390573296152584
677,Kids,Toys,Puzzles,1.3862943611198906,4.948759890378168,2.3978952727983707
678,Kids,Toys,Sports & Outdoor Play,1.3862943611198906,5.480638923341991,2.833213344056216
679,Kids,Toys,Stuffed Animals & Plush,1.3862943611198906,6.641182169740591,2.5649493574615367
680,Kids,Toys,Toy Remote Control & Play Vehicles,1.3862943611198906,5.484796933490655,2.995732273553991
681,Kids,Toys,"Tricycles, Scooters & Wagons",1.9459101490553132,4.61512051684126,3.4657359027997265
682,Men,Athletic Apparel,Competitive Swimwear,2.8903717578961645,4.204692619390966,2.9444389791664403
683,Men,Athletic Apparel,Jackets,1.791759469228055,5.877735781779639,3.295836866004329
684,Men,Athletic Apparel,Jerseys,1.791759469228055,6.752270376141742,3.295836866004329
685,Men,Athletic Apparel,Other,1.6094379124341003,4.553876891600541,2.70805020110221
686,Men,Athletic Apparel,Pants,1.791759469228055,4.51085950651685,3.044522437723423
687,Men,Athletic Apparel,Shirts & Tops,1.3862943611198906,5.049856007249537,2.70805020110221
688,Men,Athletic Apparel,Shorts,1.3862943611198906,5.017279836814924,2.772588722239781
689,Men,Athletic Apparel,Snowsuits & Bibs,2.5649493574615367,4.23410650459726,3.383095857330175
690,Men,Athletic Apparel,Socks,1.3862943611198906,5.017279836814924,2.70805020110221
691,Men,Athletic Apparel,Tracksuits & Sweats,2.0794415416798357,4.7535901911063645,3.044522437723423
692,Men,Athletic Apparel,Vests,2.302585092994046,4.2626798770413155,3.091042453358316
693,Men,Blazers & Sport Coats,One Button,1.3862943611198906,4.2626798770413155,3.198464827608073
694,Men,Blazers & Sport Coats,Other,2.302585092994046,4.564348191467836,2.995732273553991
695,Men,Blazers & Sport Coats,Three Button,2.3978952727983707,3.8501476017100584,3.4657359027997265
696,Men,Blazers & Sport Coats,Two Button,2.1972245773362196,4.127134385045092,3.258096538021482
697,Men,Coats & Jackets,Fleece Jacket,2.0794415416798357,5.198497031265826,3.295836866004329
698,Men,Coats & Jackets,Jean Jacket,2.3978952727983707,5.332718793265369,3.295836866004329
699,Men,Coats & Jackets,Military,1.3862943611198906,4.382026634673881,2.9444389791664403
700,Men,Coats & Jackets,Motorcycle,1.791759469228055,5.736572297479192,3.5553480614894135
701,Men,Coats & Jackets,Other,2.0794415416798357,5.220355825078324,3.295836866004329
702,Men,Coats & Jackets,Parka,2.3978952727983707,5.942799375126701,3.8501476017100584
703,Men,Coats & Jackets,Peacoat,2.302585092994046,5.075173815233827,3.58351893845611
704,Men,Coats & Jackets,Poncho,2.833213344056216,4.127134385045092,3.480173864550654
705,Men,Coats & Jackets,Puffer,2.4849066497880004,5.560681631015528,3.58351893845611
706,Men,Coats & Jackets,Rainwear,2.0794415416798357,5.147494476813453,3.4657359027997265
707,Men,Coats & Jackets,Trench,2.4849066497880004,5.017279836814924,3.6372397793869355
708,Men,Coats & Jackets,Vest,1.791759469228055,5.4680601411351315,3.1780538303479458
709,Men,Coats & Jackets,Windbreaker,1.791759469228055,5.231108616854587,3.258096538021482
710,Men,Coats & Jackets,Wool,2.6390573296152584,5.241747015059643,3.258096538021482
711,Men,Jeans,"Baggy, Loose",2.0794415416798357,4.406719247264253,2.833213344056216
712,Men,Jeans,Boot Cut,1.6094379124341003,4.700480365792417,3.2188758248682006
713,Men,Jeans,Cargo,3.4339872044851463,3.58351893845611,3.58351893845611
714,Men,Jeans,Carpenter,2.3978952727983707,3.332204510175204,2.70805020110221
715,Men,Jeans,"Classic, Straight Leg",1.791759469228055,5.484796933490655,3.091042453358316
716,Men,Jeans,Other,2.302585092994046,4.499809670330265,3.091042453358316
717,Men,Jeans,Overalls,2.5649493574615367,3.7612001156935624,3.295836866004329
718,Men,Jeans,Relaxed,1.791759469228055,4.61512051684126,2.9444389791664403
719,Men,Jeans,"Slim, Skinny",1.6094379124341003,6.030685260261263,3.091042453358316
720,Men,Men's Accessories,"Backpacks, Bags & Briefcases",1.3862943611198906,6.529418838262226,3.4011973816621555
721,Men,Men's Accessories,Belts,1.3862943611198906,6.042632833682381,3.912023005428146
722,Men,Men's Accessories,Hats,1.3862943611198906,5.8377304471659395,2.772588722239781
723,Men,Men's Accessories,Other,1.3862943611198906,5.541263545158426,2.772588722239781
724,Men,Men's Accessories,Sunglasses,1.3862943611198906,6.124683390894205,3.58351893845611
725,Men,Men's Accessories,Ties,1.3862943611198906,5.375278407684165,2.5649493574615367
726,Men,Men's Accessories,Wallets,1.3862943611198906,5.877735781779639,2.9444389791664403
727,Men,Men's Accessories,Watches,1.3862943611198906,7.177782416195197,3.4657359027997265
728,Men,Other,Other,1.3862943611198906,6.008813185442595,2.833213344056216
729,Men,Pants,Cargo,1.9459101490553132,4.672828834461906,2.833213344056216
730,Men,Pants,Carpenter,1.791759469228055,5.056245805348308,2.8617925509761903
731,Men,Pants,Casual Pants,1.791759469228055,4.343805421853684,2.772588722239781
732,Men,Pants,Corduroys,2.1972245773362196,3.58351893845611,2.833213344056216
733,Men,Pants,Dress - Flat Front,1.9459101490553132,4.189654742026425,2.70805020110221
734,Men,Pants,Dress - Pleat,2.0794415416798357,3.1354942159291497,2.772588722239781
735,Men,Pants,"Khakis, Chinos",1.9459101490553132,4.204692619390966,2.833213344056216
736,Men,Pants,Other,1.6094379124341003,4.454347296253507,2.9174053685313024
737,Men,Shoes,Athletic,1.3862943611198906,6.561030665896573,3.9318256327243257
738,Men,Shoes,Boots,2.0794415416798357,6.501289670540389,3.8066624897703196
739,Men,Shoes,Fashion Sneakers,1.3862943611198906,6.85751406254539,3.713572066704308
740,Men,Shoes,Loafers & Slip-Ons,1.3862943611198906,5.736572297479192,3.258096538021482
741,Men,Shoes,Mules & Clogs,2.5649493574615367,3.8501476017100584,3.0456549410388494
742,Men,Shoes,Outdoor,1.9459101490553132,5.2574953720277815,2.9944807084449314
743,Men,Shoes,Oxfords,1.791759469228055,4.795790545596741,3.295836866004329
744,Men,Shoes,Sandals,1.791759469228055,5.560681631015528,3.2188758248682006
745,Men,Shoes,Slippers,1.791759469228055,5.375278407684165,2.8903717578961645
746,Men,Shoes,Work & Safety,1.791759469228055,4.948759890378168,3.449861553642436
747,Men,Shorts,Athletic,1.3862943611198906,4.564348191467836,2.833213344056216
748,Men,Shorts,"Board, Surf",2.302585092994046,4.844187086458591,2.995732273553991
749,Men,Shorts,Cargo,1.3862943611198906,4.204692619390966,2.70805020110221
750,Men,Shorts,"Carpenter, Utility",2.6390573296152584,3.9318256327243257,2.833213344056216
751,Men,Shorts,Casual Shorts,1.6094379124341003,5.5254529391317835,2.70805020110221
752,Men,Shorts,Denim,1.3862943611198906,4.204692619390966,2.833213344056216
753,Men,Shorts,Dress Shorts,2.0794415416798357,3.6888794541139363,2.8029010331479984
754,Men,Shorts,"Khakis, Chinos",2.0794415416798357,4.007333185232471,2.772588722239781
755,Men,Shorts,Other,1.9459101490553132,4.204692619390966,2.70805020110221
756,Men,Suits,Four Button,3.044522437723423,3.044522437723423,3.044522437723423
757,Men,Suits,Other,2.833213344056216,5.170483995038151,2.9444389791664403
758,Men,Suits,Three Button,2.70805020110221,3.6888794541139363,3.257356345436265
759,Men,Suits,Tuxedo,1.9459101490553132,3.713572066704308,3.1513094878724526
760,Men,Suits,Two Button,2.302585092994046,4.574710978503383,3.4657359027997265
761,Men,Sweaters,Cardigan,2.0794415416798357,4.110873864173311,2.9444389791664403
762,Men,Sweaters,Crewneck,1.3862943611198906,5.303304908059076,2.9444389791664403
763,Men,Sweaters,Full Zip,2.0794415416798357,5.14166355650266,3.044522437723423
764,Men,Sweaters,Other,1.9459101490553132,4.532599493153256,2.9444389791664403
765,Men,Sweaters,Polo,2.1972245773362196,3.8501476017100584,3.091042453358316
766,Men,Sweaters,Turtleneck,2.3978952727983707,3.4657359027997265,3.1345481418531307
767,Men,Sweaters,V-Neck,1.791759469228055,4.174387269895637,2.772588722239781
768,Men,Sweaters,Vest,2.0794415416798357,3.912023005428146,2.833213344056216
769,Men,Sweats & Hoodies,Hoodie,1.3862943611198906,6.056784013228625,3.1354942159291497
770,Men,Sweats & Hoodies,Other,2.0794415416798357,4.394449154672439,2.8314802400679726
771,Men,Sweats & Hoodies,"Sweatshirt, Pullover",1.3862943611198906,5.54907608489522,3.091042453358316
772,Men,Sweats & Hoodies,Track & Sweat Pants,1.791759469228055,5.308267697401205,2.995732273553991
773,Men,Sweats & Hoodies,Track & Sweat Suits,2.772588722239781,5.056245805348308,4.2626798770413155
774,Men,Sweats & Hoodies,Track Jacket,2.0794415416798357,4.382026634673881,3.295836866004329
775,Men,Swimwear,Board Shorts,1.791759469228055,3.828641396489095,2.70805020110221
776,Men,Swimwear,Swim Briefs,1.3862943611198906,3.6375861597263857,2.70805020110221
777,Men,Swimwear,Swim Trunks,1.791759469228055,4.2626798770413155,2.70805020110221
778,Men,Tops,Button-Front,1.3862943611198906,5.929589143389895,2.70805020110221
779,Men,Tops,Dress Shirts,1.3862943611198906,5.231108616854587,2.772588722239781
780,Men,Tops,Hawaiian,1.6094379124341003,4.564348191467836,2.70805020110221
781,Men,Tops,Henley,1.791759469228055,3.6888794541139363,2.70805020110221
782,Men,Tops,Other,1.791759469228055,5.017279836814924,2.833213344056216
783,Men,Tops,"Polo, Rugby",1.3862943611198906,5.638354669333745,2.9174053685313024
784,Men,Tops,T-shirts,1.3862943611198906,5.736572297479192,2.70805020110221
785,Men,Tops,Tank,1.3862943611198906,5.220355825078324,2.4849066497880004
786,Men,Tops,Turtleneck,2.0794415416798357,3.2188758248682006,2.833213344056216
787,Other,Automotive,Automotive Enthusiast Merchandise,1.3862943611198906,3.295836866004329,2.3978952727983707
788,Other,Automotive,Car Care,1.6094379124341003,4.7535901911063645,2.302585092994046
789,Other,Automotive,Car Electronics & Accessories,1.3862943611198906,4.90527477843843,2.772588722239781
790,Other,Automotive,Exterior Accessories,1.3862943611198906,4.709530201312334,1.9459101490553132
791,Other,Automotive,Interior Accessories,1.3862943611198906,5.583496308781699,2.5649493574615367
792,Other,Automotive,Lights & Lighting Accessories,1.3862943611198906,4.7535901911063645,2.6390573296152584
793,Other,Automotive,Motorcycle & Powersports,1.3862943611198906,5.170483995038151,3.5553480614894135
794,Other,Automotive,Oils & Fluids,3.7612001156935624,4.912654885736052,4.336927500714808
795,Other,Automotive,Other,1.3862943611198906,3.9318256327243257,2.5649493574615367
796,Other,Automotive,"Paint, Body & Trim",2.3978952727983707,3.2188758248682006,2.808385548833286
797,Other,Automotive,Performance Parts & Accessories,1.3862943611198906,4.795790545596741,2.8919125911648687
798,Other,Automotive,Replacement Parts,2.0794415416798357,3.828641396489095,3.044522437723423
799,Other,Automotive,Tires & Wheels,1.6094379124341003,4.02535169073515,2.4414009612931853
800,Other,Automotive,Tools & Equipment,1.3862943611198906,5.8377304471659395,3.1354942159291497
801,Other,Books,Arts & Photography,1.3862943611198906,4.465908118654584,2.3978952727983707
802,Other,Books,Biographies & Memoirs,1.3862943611198906,3.6375861597263857,2.302585092994046
803,Other,Books,Business & Money,1.791759469228055,4.897839799950911,2.995732273553991
804,Other,Books,Children's Books,1.3862943611198906,4.700480365792417,2.3978952727983707
805,Other,Books,Christian Books & Bibles,1.3862943611198906,3.9318256327243257,2.302585092994046
806,Other,Books,Education & Teaching,1.3862943611198906,5.017279836814924,2.833213344056216
807,Other,Books,Engineering & Transportation,2.3978952727983707,4.276666119016055,3.3423058638339636
808,Other,Books,History,1.791759469228055,4.007333185232471,2.3978952727983707
809,Other,Books,Literature & Fiction,1.3862943611198906,4.948759890378168,2.3978952727983707
810,Other,Books,Medical Books,1.6094379124341003,4.90527477843843,2.995732273553991
811,Other,Books,Other,1.3862943611198906,4.499809670330265,2.4849066497880004
812,Other,Books,Politics & Social Sciences,1.3862943611198906,4.127134385045092,2.5249280036247685
813,Other,Books,Reference,1.3862943611198906,4.204692619390966,2.3978952727983707
814,Other,Books,Religion & Spirituality,1.3862943611198906,4.330733340286331,2.4414009612931853
815,Other,Books,Science & Math,1.6094379124341003,4.6443908991413725,3.4339872044851463
816,Other,Daily & Travel items,Baby & Child Care,1.3862943611198906,5.5093883366279774,2.888826161611328
817,Other,Daily & Travel items,Health Care,1.3862943611198906,5.983936280687191,2.8903717578961645
818,Other,Daily & Travel items,Household Supplies,1.3862943611198906,4.795790545596741,3.1354942159291497
819,Other,Daily & Travel items,Medical Supplies & Equipment,1.6094379124341003,6.734591659972948,3.258096538021482
820,Other,Daily & Travel items,Other,1.3862943611198906,5.081404364984463,2.6735537653587342
821,Other,Daily & Travel items,Personal Care,1.3862943611198906,5.564520407322694,2.70805020110221
822,Other,Daily & Travel items,Sports Nutrition,1.3862943611198906,6.186208623900494,3.295836866004329
823,Other,Daily & Travel items,Stationery & Party Supplies,1.3862943611198906,4.762173934797756,2.1972245773362196
824,Other,Magazines,Lifestyle & Cultures,1.3862943611198906,4.110873864173311,2.302585092994046
825,Other,Magazines,Other,1.3862943611198906,3.7376696182833684,2.4849066497880004
826,Other,Musical instruments,Amplifiers & Effects,2.3978952727983707,4.948759890378168,3.4811217321331034
827,Other,Musical instruments,Band & Orchestra,1.6094379124341003,5.673323267171493,4.204692619390966
828,Other,Musical instruments,Bass Guitars,3.044522437723423,4.912654885736052,3.912023005428146
829,Other,Musical instruments,Brass Instruments,2.0794415416798357,6.423246963533519,4.189654742026425
830,Other,Musical instruments,"DJ, Electronic Music & Karaoke",2.1972245773362196,5.902633333401366,3.6888794541139363
831,Other,Musical instruments,Drums & Percussion,1.791759469228055,4.912654885736052,3.091042453358316
832,Other,Musical instruments,Guitars,1.3862943611198906,5.860786223465865,3.5553480614894135
833,Other,Musical instruments,Instrument Accessories,1.3862943611198906,5.081404364984463,2.3978952727983707
834,Other,Musical instruments,Keyboards,2.302585092994046,5.111987788356544,3.912023005428146
835,Other,Musical instruments,Live Sound & Stage,2.3978952727983707,4.61512051684126,3.286141271347004
836,Other,Musical instruments,Microphones & Accessories,1.791759469228055,5.598421958998375,3.4657359027997265
837,Other,Musical instruments,Other,1.6094379124341003,3.912023005428146,3.1892130918257933
838,Other,Musical instruments,Stringed Instruments,1.9459101490553132,4.844187086458591,3.58351893845611
839,Other,Musical instruments,Studio Recording Equipment,2.0794415416798357,5.886104031450156,3.6372397793869355
840,Other,Musical instruments,Wind & Woodwind Instruments,1.791759469228055,6.042632833682381,4.0943445622221
841,Other,Office supplies,Basic Supplies,1.3862943611198906,4.110873864173311,2.3978952727983707
842,Other,Office supplies,Calendars,1.3862943611198906,4.5217885770490405,2.6020033435383976
843,Other,Office supplies,Electronics,1.791759469228055,6.85751406254539,3.4657359027997265
844,Other,Office supplies,Furniture,2.1972245773362196,2.9444389791664403,2.57083177825133
845,Other,Office supplies,Ink & Toner,1.6094379124341003,5.560681631015528,2.9444389791664403
846,Other,Office supplies,Organization,1.3862943611198906,4.61512051684126,2.772588722239781
847,Other,Office supplies,Other,1.3862943611198906,5.056245805348308,2.5649493574615367
848,Other,Office supplies,Paper,1.3862943611198906,3.4011973816621555,2.5649493574615367
849,Other,Office supplies,Presentation,2.1972245773362196,3.4339872044851463,2.772588722239781
850,Other,Office supplies,School Supplies,1.3862943611198906,5.459585514144159,2.70805020110221
851,Other,Office supplies,Shipping Supplies,1.3862943611198906,5.225746673713202,2.302585092994046
852,Other,Office supplies,Writing,1.3862943611198906,5.616771097666572,2.5649493574615367
853,Other,Other,Other,1.3862943611198906,7.244941546337007,2.70805020110221
854,Other,Pet Supplies,Cage,1.3862943611198906,4.624972813284271,2.9700856263602153
855,Other,Pet Supplies,Dogs,1.3862943611198906,5.081404364984463,2.5649493574615367
856,Other,Pet Supplies,Others,1.3862943611198906,5.332718793265369,2.70805020110221
857,Other,Pet Supplies,Pet Food,2.302585092994046,2.302585092994046,2.302585092994046
858,Sports & Outdoors,Apparel,Accessories,1.3862943611198906,5.37989735354046,2.3978952727983707
859,Sports & Outdoors,Apparel,Boys,1.6094379124341003,5.111987788356544,2.70805020110221
860,Sports & Outdoors,Apparel,Girls,1.3862943611198906,4.5217885770490405,2.70805020110221
861,Sports & Outdoors,Apparel,Men,1.9459101490553132,4.553876891600541,2.995732273553991
862,Sports & Outdoors,Apparel,Other,2.1972245773362196,4.127134385045092,2.8029010331479984
863,Sports & Outdoors,Apparel,Women,1.3862943611198906,5.3471075307174685,2.70805020110221
864,Sports & Outdoors,Exercise,Athletic Training,1.3862943611198906,5.993961427306569,3.258096538021482
865,Sports & Outdoors,Exercise,Bowling,2.3978952727983707,3.9318256327243257,2.962127898707266
866,Sports & Outdoors,Exercise,Boxing & MMA,2.1972245773362196,6.068425588244111,2.9444389791664403
867,Sports & Outdoors,Exercise,Fitness accessories,1.3862943611198906,5.736572297479192,2.772588722239781
868,Sports & Outdoors,Exercise,Fitness technology,1.3862943611198906,5.707110264748875,3.912023005428146
869,Sports & Outdoors,Exercise,Other,1.9459101490553132,5.3471075307174685,3.091042453358316
870,Sports & Outdoors,Exercise,Strength training,1.791759469228055,4.454347296253507,3.3140206880897667
871,Sports & Outdoors,Exercise,Track & Field,3.1780538303479458,3.1780538303479458,3.1780538303479458
872,Sports & Outdoors,Exercise,Yoga & Pilates,1.3862943611198906,4.499809670330265,2.833213344056216
873,Sports & Outdoors,Fan Shop,MLB,1.3862943611198906,4.605170185988092,2.70805020110221
874,Sports & Outdoors,Fan Shop,NBA,1.3862943611198906,5.220355825078324,2.772588722239781
875,Sports & Outdoors,Fan Shop,NCAA,1.3862943611198906,5.198497031265826,2.772588722239781
876,Sports & Outdoors,Fan Shop,NFL,1.3862943611198906,5.075173815233827,2.772588722239781
877,Sports & Outdoors,Fan Shop,NHL,1.3862943611198906,4.465908118654584,2.833213344056216
878,Sports & Outdoors,Fan Shop,Other,1.9459101490553132,4.465908118654584,2.70805020110221
879,Sports & Outdoors,Footwear,Cleats,2.302585092994046,5.424950017481403,3.449861553642436
880,Sports & Outdoors,Footwear,Kids,2.3978952727983707,3.8501476017100584,2.9944807084449314
881,Sports & Outdoors,Footwear,Men,2.3978952727983707,4.007333185232471,2.833213344056216
882,Sports & Outdoors,Footwear,Other,1.9459101490553132,3.6375861597263857,2.302585092994046
883,Sports & Outdoors,Footwear,Women,2.3978952727983707,4.0943445622221,3.091042453358316
884,Sports & Outdoors,Golf,Electronics,2.4849066497880004,5.755742213586912,4.0943445622221
885,Sports & Outdoors,Golf,Golf Apparel,1.3862943611198906,5.081404364984463,2.833213344056216
886,Sports & Outdoors,Golf,Golf Bags,2.772588722239781,4.7535901911063645,4.007333185232471
887,Sports & Outdoors,Golf,Golf Balls,1.791759469228055,4.61512051684126,3.044522437723423
888,Sports & Outdoors,Golf,Golf Shoes,2.3978952727983707,3.9318256327243257,3.5553480614894135
889,Sports & Outdoors,Golf,Men's Golf Clubs,1.3862943611198906,6.3561076606958915,3.9318256327243257
890,Sports & Outdoors,Golf,Other,1.6094379124341003,4.394449154672439,2.888826161611328
891,Sports & Outdoors,Golf,Women's Golf Clubs,2.1972245773362196,4.912654885736052,4.564348191467836
892,Sports & Outdoors,Other,Other,1.3862943611198906,5.8888779583328805,2.9444389791664403
893,Sports & Outdoors,Outdoors,Bike & Skate,1.3862943611198906,5.375278407684165,2.995732273553991
894,Sports & Outdoors,Outdoors,Boating,2.1972245773362196,4.189654742026425,3.329646959841819
895,Sports & Outdoors,Outdoors,Fishing,1.3862943611198906,5.170483995038151,2.8903717578961645
896,Sports & Outdoors,Outdoors,Hiking & Camping,1.3862943611198906,6.144185634125646,2.9444389791664403
897,Sports & Outdoors,Outdoors,Other,1.3862943611198906,5.198497031265826,2.9444389791664403
898,Sports & Outdoors,Outdoors,Skateboard,1.3862943611198906,6.089044875446846,3.1354942159291497
899,Sports & Outdoors,Outdoors,Snowboard,1.3862943611198906,5.655991810819852,3.4011973816621555
900,Sports & Outdoors,Outdoors,Water Sports,1.6094379124341003,6.82001636467413,2.833213344056216
901,Sports & Outdoors,Team Sports,All Other Sports,1.3862943611198906,5.62040086571715,2.7403194616709956
902,Sports & Outdoors,Team Sports,Badminton,2.5649493574615367,3.6375861597263857,3.101267758593961
903,Sports & Outdoors,Team Sports,Baseball & Softball,1.3862943611198906,5.673323267171493,2.9444389791664403
904,Sports & Outdoors,Team Sports,Basketball,1.3862943611198906,5.602118820879701,2.995732273553991
905,Sports & Outdoors,Team Sports,Football,1.3862943611198906,5.303304908059076,2.8903717578961645
906,Sports & Outdoors,Team Sports,Hockey,1.6094379124341003,4.74493212836325,3.091042453358316
907,Sports & Outdoors,Team Sports,Lacrosse,2.0794415416798357,4.700480365792417,2.995732273553991
908,Sports & Outdoors,Team Sports,Soccer,1.3862943611198906,5.225746673713202,3.044522437723423
909,Sports & Outdoors,Team Sports,Tennis & Racquets,1.6094379124341003,5.886104031450156,3.258096538021482
910,Sports & Outdoors,Team Sports,Volleyball,1.3862943611198906,4.04305126783455,2.4849066497880004
911,Vintage & Collectibles,Accessories,Apron,2.302585092994046,2.995732273553991,2.5649493574615367
912,Vintage & Collectibles,Accessories,Belt,1.791759469228055,4.553876891600541,2.908555579981602
913,Vintage & Collectibles,Accessories,Brooch,1.3862943611198906,3.367295829986474,2.4814223151299535
914,Vintage & Collectibles,Accessories,Buckle,1.9459101490553132,3.258096538021482,2.70805020110221
915,Vintage & Collectibles,Accessories,Compact,2.5649493574615367,2.995732273553991,2.780340815507764
916,Vintage & Collectibles,Accessories,Cuff Links,1.3862943611198906,4.51085950651685,2.6390573296152584
917,Vintage & Collectibles,Accessories,Eyewear,1.6094379124341003,6.516193076042964,3.2188758248682006
918,Vintage & Collectibles,Accessories,Gloves,2.0794415416798357,4.007333185232471,2.3978952727983707
919,Vintage & Collectibles,Accessories,Handkerchief,1.791759469228055,2.70805020110221,2.2499048351651325
920,Vintage & Collectibles,Accessories,Hat,1.791759469228055,4.477336814478207,2.6735537653587342
