,index,brand_name,med,logmedian,std,count,brand_group
2176,3754,Southern Marsh,17.0,2.8903717578961645,9.16371151447909,84,2
2177,3795,St. Ives,17.0,2.8903717578961645,3.8606685826112948,7,2
2178,3654,Shoe Dazzle,17.0,2.888826161611328,6.605797272868871,38,2
2179,1813,Heritage 1981,17.0,2.8762863194128165,4.242640687119285,2,2
2180,3886,Sweet Pea,17.0,2.808385548833286,9.899494936611665,2,2
2181,1941,Inspire,17.0,2.8903717578961645,0.0,1,0
2182,3188,Play Along,17.0,2.888826161611328,6.577830732305077,8,2
2183,775,Canterbury,17.0,2.8903717578961645,0.0,1,0
2184,3514,SIGVARIS,17.0,2.8762863194128165,4.242640687119285,2,2
2185,3652,Shock Absorber,17.0,2.8903717578961645,0.0,1,0
2186,3071,Paper Denim & Cloth,16.5,2.8417898836693407,4.949747468305833,2,2
2187,713,Burnside,16.5,2.827995905409926,10.404326023342406,4,2
2188,3860,Summer Infant,16.5,2.8617925509761903,19.185620371398805,128,2
2189,4519,totes ISOTONER,16.5,2.8617925509761903,5.445214625599304,24,2
2190,558,Blac Label,16.5,2.8417898836693407,4.69041575982343,4,2
2191,2406,Little Me Childrens Wear,16.5,2.8617925509761903,6.244997998398398,4,2
2192,905,Christian Siriano,16.5,2.8617925509761903,7.915840215402877,20,2
2193,1192,Diaper Dude,16.5,2.858513850703111,3.5939764421413036,4,2
2194,603,Body Glove,16.5,2.8617925509761903,8.059722048362174,54,2
2195,1456,Fashion to Figure,16.5,2.8617925509761903,8.508574106942557,4,2
2196,422,Balboa Baby,16.5,2.8518912373281005,7.286974680894672,6,2
2197,1190,Diane Gilman,16.5,2.760730458931123,13.307892395116516,6,2
2198,2363,Levi Strauss & Co.,16.5,2.8617925509761903,10.607098260869078,86,2
2199,1310,Ecote,16.5,2.858513850703111,8.035634920242991,8,2
2200,1907,Illamasqua,16.5,2.8518912373281005,7.756717518813398,6,2
2201,1065,Crystal Doll,16.5,2.827995905409926,6.363961030678928,2,2
2202,1415,Exergen,16.5,2.8518912373281005,3.5355339059327378,2,2
2203,1071,Curel,16.5,2.8518912373281005,3.5355339059327378,2,2
2204,4412,Z-Man Games,16.5,2.858513850703111,2.1213203435596424,2,2
2205,3340,Rampage,16.5,2.8617925509761903,6.07396062216852,124,2
2206,3383,Reign,16.5,2.8617925509761903,5.612486080160912,6,2
2207,4135,Tyra Beauty,16.5,2.810200432858575,7.7781745930520225,2,2
2208,2129,Just Born,16.5,2.6876392038420827,13.435028842544403,2,2
2209,2475,Lulu Guinness,16.5,2.827995905409926,6.363961030678928,2,2
2210,4178,Unlisted,16.5,2.858513850703111,13.013687433086004,12,2
2211,415,Bagatelle,16.5,2.858513850703111,2.1213203435596424,2,2
2212,2726,Mitre,16.5,2.8617925509761903,0.7071067811865476,2,2
2213,1099,DGK,16.5,2.8617925509761903,5.270394318934427,22,2
2214,2550,Maggie Barnes,16.5,2.8617925509761903,4.38951673226759,8,2
2215,1664,Glade,16.5,2.8617925509761903,11.753076287537661,132,2
2216,2202,Kenneth Cole,16.5,2.858513850703111,13.310681516144934,12,2
2217,493,Believe,16.5,2.858513850703111,18.872779821261577,12,2
2218,535,Bialetti,16.5,2.858513850703111,8.983317872590282,6,2
2219,3494,Rubbermaid,16.0,2.833213344056216,13.277411695020723,34,2
2220,4044,Toastmaster,16.0,2.833213344056216,17.30787393067098,16,2
2221,3508,Rustlers,16.0,2.833213344056216,0.0,1,0
2222,299,Ashworth,16.0,2.833213344056216,4.58257569495584,3,2
2223,1829,Hipanema,16.0,2.833213344056216,0.0,1,0
2224,1225,Donald J. Pliner,16.0,2.833213344056216,7.211102550927978,3,2
2225,3462,"Rocky Brands, Inc.",16.0,2.833213344056216,0.0,1,0
2226,4045,Tobi,16.0,2.833213344056216,9.046931365084864,342,2
2227,3464,Rogue,16.0,2.833213344056216,13.322571414367014,11,2
2228,4039,Tiny Love,16.0,2.833213344056216,6.016181882593348,9,2
2229,4190,VTech,16.0,2.833213344056216,12.735547257348776,260,2
2230,2788,Muk Luks,16.0,2.833213344056216,10.0856648229373,36,2
2231,4029,Tile,16.0,2.8314802400679726,1.4142135623730951,2,2
2232,1247,Dr. Hauschka,16.0,2.70805020110221,11.313708498984761,2,2
2233,2801,My Brest Friend,16.0,2.833213344056216,7.500303024181453,11,2
2234,3490,Royal,16.0,2.8314802400679726,12.82132456637627,12,2
2235,4446,abercrombie kids,16.0,2.833213344056216,12.230688598347337,13,2
2236,3758,Spalding,16.0,2.833213344056216,20.67472960994761,28,2
2237,3474,Ronni Nicole,16.0,2.833213344056216,4.585605497399202,9,2
2238,3488,Rowdy Gentleman,16.0,2.833213344056216,4.03732584763727,5,2
2239,2146,KAPLAN MD,16.0,2.833213344056216,0.0,1,0
2240,624,Borghese,16.0,2.8262445901343254,6.696214282285605,8,2
2241,1594,GUESS,16.0,2.833213344056216,14.514245744371495,1552,2
2242,2387,Lincoln Logs,16.0,2.833213344056216,7.01556710595671,11,2
2243,2866,New Era,16.0,2.833213344056216,8.277856406789088,467,2
2244,1899,IT Cosmetics,16.0,2.833213344056216,11.104969961736106,958,2
2245,4210,Venus,16.0,2.833213344056216,9.742834818110154,135,2
2246,3394,Report Collection,16.0,2.833213344056216,13.133502536981096,10,2
2247,395,Baby Einstein,16.0,2.833213344056216,12.687212968463708,73,2
2248,4213,Vera Wang,16.0,2.833213344056216,24.825139444716367,129,2
2249,667,Bright Starts,16.0,2.833213344056216,9.963750086662836,57,2
2250,2372,Life Stride,16.0,2.833213344056216,9.723448696087955,12,2
2251,2368,Liberty Apparel,16.0,2.833213344056216,9.16515138991168,3,2
2252,4407,Yummie Tummie,16.0,2.833213344056216,3.0550504633038935,3,2
2253,1542,Frankie B,16.0,2.833213344056216,11.830281296552316,10,2
2254,2364,Levi's®,16.0,2.833213344056216,13.025979508597747,2183,2
2255,4405,Youth To The People,16.0,2.80473589759248,5.656854249492381,2,2
2256,325,Aussie,16.0,2.8262445901343254,12.087183294713455,10,2
2257,3786,Sport-Tek,16.0,2.8314802400679726,9.41629792788369,4,2
2258,3782,Splendid,16.0,2.833213344056216,11.836666197315301,25,2
2259,3418,Rhonda Shear,16.0,2.76669474436376,8.48528137423857,2,2
2260,988,Comfort Zone,16.0,2.8262445901343254,2.8284271247461903,2,2
2261,3453,Rock & Republic,16.0,2.833213344056216,9.50895307828474,149,2
2262,2823,NYDJ,16.0,2.833213344056216,7.7015036125900025,20,2
2263,2415,Livinglibations,16.0,2.833213344056216,0.0,1,0
2264,638,Bourbon and Bowties,16.0,2.833213344056216,4.58257569495584,3,2
2265,992,Comotomo,16.0,2.833213344056216,6.3645387060789,17,2
2266,3439,Roaman's,16.0,2.8262445901343254,9.130368906218212,12,2
2267,987,Comfort Colors,16.0,2.833213344056216,10.391266375039596,236,2
2268,3423,Riders by Lee,16.0,2.833213344056216,4.868264577855234,5,2
2269,1039,Covington,16.0,2.833213344056216,8.26063528053958,28,2
2270,2843,Natural Expressions,16.0,2.833213344056216,0.0,1,0
2271,647,Brandy Melville,16.0,2.833213344056216,13.083627572338955,5160,2
2272,1257,Drake,16.0,2.833213344056216,17.552267673811727,123,2
2273,4427,ZeroXposur,16.0,2.833213344056216,11.96702458505684,32,2
2274,4020,Tickled Pink Tees,16.0,2.833213344056216,0.0,1,0
2275,1873,Huggies Little Swimmers,16.0,2.70805020110221,11.313708498984761,2,2
2276,2717,Miskeen,16.0,2.833213344056216,6.027713773341707,3,2
2277,2461,Lucca,16.0,2.833213344056216,13.96424004376894,7,2
2278,1153,Deena & Ozzy,16.0,2.76669474436376,8.48528137423857,2,2
2279,2649,Mega Bloks,16.0,2.833213344056216,26.95890032681057,95,2
2280,4510,prAna,16.0,2.833213344056216,16.57762833858028,47,2
2281,243,Anne Michelle,16.0,2.833213344056216,4.1895561760622035,15,2
2282,502,Belle by Sigerson Morrison,16.0,2.833213344056216,0.0,1,0
2283,4506,nununu,16.0,2.833213344056216,0.0,1,0
2284,1718,Greenlight Collectibles,16.0,2.833213344056216,6.321679868803573,11,2
2285,542,Bike,16.0,2.8262445901343254,6.34428877022476,4,2
2286,2657,Melitta,16.0,2.833213344056216,0.0,1,0
2287,3688,Skechers Kids,16.0,2.833213344056216,6.863753427324667,9,2
2288,2556,Magnavox,16.0,2.833213344056216,12.71669319101022,15,2
2289,3619,Sephora,16.0,2.833213344056216,22.61265381788558,10216,2
2290,1738,HEAD,16.0,2.833213344056216,22.11468490703744,23,2
2291,2671,Metal Mulisha,16.0,2.833213344056216,33.40280850067376,170,2
2292,2544,Madison Leigh,16.0,2.833213344056216,0.0,1,0
2293,1164,Denim & Co.,16.0,2.833213344056216,5.537749241945383,15,2
2294,3705,Slinky Brand,16.0,2.833213344056216,0.0,1,0
2295,3641,Sheba,16.0,2.833213344056216,6.148170459575759,5,2
2296,1096,DC Shoes,16.0,2.833213344056216,12.286069212982335,276,2
2297,3602,Sean John,16.0,2.833213344056216,8.911610781597739,35,2
2298,2629,Max and Cleo,16.0,2.833213344056216,10.04987562112089,5,2
2299,2614,Matix,16.0,2.833213344056216,0.5773502691896255,3,2
2300,2616,Mattel®,16.0,2.833213344056216,16.52000427073043,1419,2
2301,2617,Matty M,16.0,2.833213344056216,9.933109617167558,7,2
2302,1108,DP,16.0,2.833213344056216,0.0,1,0
2303,260,Aqua,16.0,2.833213344056216,12.579716823614069,46,2
2304,4115,Trukfi,16.0,2.833213344056216,48.8344140949802,5,2
2305,1696,Gotta Flurt,16.0,2.8262445901343254,2.8284271247461903,2,2
2306,3679,Simply Southern,16.0,2.833213344056216,12.074806919374533,800,2
2307,2577,Mango,16.0,2.833213344056216,13.180414263523843,23,2
2308,3682,Sinful By Affliction,16.0,2.833213344056216,12.851739673980758,119,2
2309,1682,Gold Bond,16.0,2.833213344056216,11.532562594670797,3,2
2310,1680,Goddess,16.0,2.833213344056216,4.6690470119715,5,2
2311,2584,Marc Ecko,16.0,2.833213344056216,8.812632977720108,16,2
2312,4122,Tupperware,16.0,2.833213344056216,14.390605142574488,410,2
2313,4124,Tweeds,16.0,2.833213344056216,0.0,1,0
2314,249,Antik Denim,16.0,2.833213344056216,0.0,1,0
2315,4089,Tracy Evans,16.0,2.833213344056216,4.449719092257398,5,2
2316,4085,Toys R Us,16.0,2.833213344056216,33.64500277754939,53,2
2317,2747,Monopoly,16.0,2.833213344056216,9.459982793745386,62,2
2318,2480,Lumisource,16.0,2.833213344056216,34.655446902326915,3,2
2319,2713,Miraclesuit®,16.0,2.833213344056216,9.835794687917044,15,2
2320,1786,Harve Benard,16.0,2.833213344056216,13.0,3,2
2321,1282,ECKO,16.0,2.833213344056216,10.15695015069171,11,2
2322,1791,Haute Hippie,16.0,2.833213344056216,0.0,1,0
2323,3540,Salt Lake Clothing,16.0,2.833213344056216,7.3348483283569,5,2
2324,481,Beautycounter,16.0,2.8262445901343254,8.640987597877148,4,2
2325,3739,Sonia Kashuk,16.0,2.833213344056216,10.40381171713589,76,2
2326,4059,Tonner Doll Company,16.0,2.833213344056216,0.0,1,0
2327,2498,MAC,16.0,2.833213344056216,24.044464556193038,4464,2
2328,2476,Lulu Townsend,16.0,2.833213344056216,1.0,4,2
2329,3524,STX,16.0,2.8314802400679726,12.092364314941669,14,2
2330,2732,Mobi Technologies,16.0,2.833213344056216,2.886751345948129,3,2
2331,600,Bodum,16.0,2.833213344056216,13.65425703500068,23,2
2332,3746,Sophia,16.0,2.833213344056216,7.0,3,2
2333,2744,Monet,16.0,2.833213344056216,14.327130440764009,15,2
2334,3519,SKLZ,16.0,2.833213344056216,10.842157578285834,15,2
2335,4165,Under Armour,16.0,2.833213344056216,13.62517733230225,7554,2
2336,1201,Disney Baby,16.0,2.833213344056216,16.204643661323633,21,2
2337,3585,Schwarzkopf,16.0,2.833213344056216,5.255382728122436,7,2
2338,1186,Dial,16.0,2.833213344056216,9.513511263026082,30,2
2339,4488,kathy ireland,16.0,2.833213344056216,13.006591735402036,15,2
2340,3715,Smithsonian,16.0,2.833213344056216,17.977764043395386,5,2
2341,1076,Curves,16.0,2.833213344056216,4.509249752822894,3,2
2342,2527,MV Sport,16.0,2.833213344056216,6.3796551630946325,5,2
2343,4482,hm-moden,16.0,2.833213344056216,0.0,1,0
2344,3718,Snap-on,16.0,2.833213344056216,8.173709305420875,7,2
2345,578,Blizzard,16.0,2.833213344056216,12.735691950670196,31,2
2346,3723,Soda,16.0,2.833213344056216,6.130668248054357,70,2
2347,2500,MAKE UP FOR EVER,16.0,2.833213344056216,8.681569633931376,204,2
2348,1189,Diamond Supply Co.,16.0,2.833213344056216,10.920434863744328,295,2
2349,1063,Cruel Girl,16.0,2.833213344056216,2.6049403612586386,8,2
2350,4477,frogg toggs,16.0,2.833213344056216,0.0,1,0
2351,2698,Milano,16.0,2.8262445901343254,8.162243700247023,10,2
2352,1059,Crooks & Castles,16.0,2.833213344056216,10.986244170580306,41,2
2353,281,Arm & Hammer,16.0,2.833213344056216,11.339369506855666,42,2
2354,284,Armani Collezioni,16.0,2.833213344056216,6.730527468185536,5,2
2355,1281,ECI,16.0,2.833213344056216,6.162868843400156,15,2
2356,0,!iT Jeans,16.0,2.833213344056216,0.0,1,0
2357,3836,StriVectin,16.0,2.8314802400679726,11.169860763397377,20,2
2358,4370,Xbox,16.0,2.833213344056216,44.989821790627566,5256,2
2359,3133,Peruvian Connection,16.0,2.833213344056216,15.588457268119896,3,2
2360,3310,RBK,16.0,2.833213344056216,0.0,2,0
2361,2099,Jos. A. Bank,16.0,2.833213344056216,10.570277632624851,13,2
2362,3248,Prevail,16.0,2.833213344056216,0.0,3,0
2363,1400,Evan Picone,16.0,2.833213344056216,11.992421849575749,11,2
2364,1505,Floracraft,16.0,2.833213344056216,0.0,1,0
2365,4240,Vintage,16.0,2.833213344056216,35.76501998771716,4102,2
2366,113,Aerosoles,16.0,2.833213344056216,6.617573626470232,76,2
2367,903,Christian Lacroix,16.0,2.833213344056216,5.507570547286102,3,2
2368,1985,J.Crew,16.0,2.833213344056216,12.538828582536018,19,2
2369,4310,Western Express,16.0,2.833213344056216,0.0,1,0
2370,3925,Tampax,16.0,2.833213344056216,6.80970579564608,43,2
2371,1981,J. Crew,16.0,2.833213344056216,18.819284191205476,1273,2
2372,3025,Oxford Golf,16.0,2.833213344056216,0.0,1,0
2373,3146,Pfaltzgraff,16.0,2.833213344056216,20.84757871939901,26,2
2374,1321,Elan,16.0,2.833213344056216,5.736267244886862,7,2
2375,4387,Yankee Candle,16.0,2.833213344056216,14.643202403849047,558,2
2376,1972,Ivy Crew,16.0,2.833213344056216,0.0,1,0
2377,86,Acrobat,16.0,2.80473589759248,5.656854249492381,2,2
2378,3861,Summer's Eve,16.0,2.833213344056216,7.859868304361388,64,2
2379,403,BabyBjorn,16.0,2.833213344056216,24.899087585074554,43,2
2380,2001,JUMP,16.0,2.833213344056216,0.0,1,0
2381,3903,TENA,16.0,2.833213344056216,6.4402011207873375,7,2
2382,111,AeroPress,16.0,2.833213344056216,7.533259586659682,9,2
2383,868,Charlie by Mattew Zink,16.0,2.833213344056216,0.0,1,0
2384,3374,Redken,16.0,2.833213344056216,11.91598357984479,104,2
2385,3009,Oscar de la Renta,16.0,2.833213344056216,53.19808792747898,31,2
2386,2108,Jou Jou,16.0,2.8314802400679726,1.4142135623730951,2,2
2387,3015,OtterBox,16.0,2.833213344056216,6.961710819483944,132,2
2388,3260,Pro,16.0,2.833213344056216,15.060354767212015,21,2
2389,99,Adonna,16.0,2.833213344056216,0.0,1,0
2390,2183,Kathy Van Zeeland,16.0,2.833213344056216,9.175048370719471,35,2
2391,1428,FUBU,16.0,2.833213344056216,14.233402389792245,13,2
2392,1386,Esprit,16.0,2.833213344056216,8.75064832762957,26,2
2393,2179,Kate Landry,16.0,2.833213344056216,9.621404708847278,7,2
2394,1397,Eucerin,16.0,2.8314802400679726,6.841827684223423,12,2
2395,3929,Tano,16.0,2.833213344056216,0.0,1,0
2396,3017,Ouidad,16.0,2.833213344056216,8.755950357709132,7,2
2397,3056,Pampered Chef,16.0,2.833213344056216,11.016318763136251,248,2
2398,2178,Kate Hill,16.0,2.833213344056216,0.5773502691896258,3,2
2399,2199,Kendall & Kylie,16.0,2.833213344056216,11.528471033916206,129,2
2400,2274,Kyjen,16.0,2.80473589759248,5.656854249492381,2,2
2401,2176,Kat Von D Beauty,16.0,2.833213344056216,16.63430190900718,5,2
2402,3893,Syroco,16.0,2.833213344056216,24.664414311581236,3,2
2403,2118,Judith March,16.0,2.833213344056216,6.203941399536983,10,2
2404,2206,Kensie,16.0,2.833213344056216,10.000094696521325,33,2
2405,1512,Flying Tomato,16.0,2.833213344056216,6.801534353748234,24,2
2406,3097,Paul Fredrick,16.0,2.833213344056216,0.0,1,0
2407,2934,Nutro Max,16.0,2.787974551573158,7.0710678118654755,2,2
2408,78,Academy,16.0,2.833213344056216,8.621678104251709,3,2
2409,3232,Prabal Gurung for Target,16.0,2.833213344056216,0.0,1,0
2410,4295,Weather Tamer,16.0,2.76669474436376,8.48528137423857,2,2
2411,2153,KR3W,16.0,2.833213344056216,0.0,1,0
2412,1528,Forever Unique,16.0,2.833213344056216,0.0,1,0
2413,441,Bandolino,16.0,2.833213344056216,9.869420676051575,61,2
2414,2925,NuRoo,16.0,2.833213344056216,11.945710527214361,5,2
2415,2082,Johnson & Johnson,16.0,2.833213344056216,69.61508460546764,132,2
2416,4271,WWE,16.0,2.833213344056216,24.05354220328955,476,2
2417,1292,Eagle USA,16.0,2.833213344056216,0.0,1,0
2418,1291,EXP Computer,16.0,2.6208735075298213,14.142135623730951,2,2
2419,3917,Tag Jeans,16.0,2.833213344056216,0.0,1,0
2420,3807,Starbucks,16.0,2.833213344056216,13.403655918912882,765,2
2421,3021,Outset Media,16.0,2.833213344056216,0.0,1,0
2422,3806,Star Wars,16.0,2.833213344056216,23.827331056752044,1113,2
2423,3158,Pier One,16.0,2.833213344056216,8.90590231897191,173,2
2424,681,Brookstone,16.0,2.833213344056216,21.483608973946964,12,2
2425,680,Brooks Brothers,16.0,2.833213344056216,9.239311467059476,69,2
2426,2035,Jeep,16.0,2.833213344056216,15.132382858922481,14,2
2427,678,Brooklyn Express,16.0,2.833213344056216,4.898979485566356,5,2
2428,840,Century,16.0,2.833213344056216,9.669539802906858,5,2
2429,3338,Ram,16.0,2.833213344056216,0.0,1,0
2430,1488,Fire Los Angeles,16.0,2.833213344056216,6.506407098647712,3,2
2431,1325,Element,16.0,2.833213344056216,23.574086228913295,43,2
2432,140,Alex Toys,16.0,2.833213344056216,6.268971207462991,5,2
2433,3968,Tevolio,16.0,2.76669474436376,16.97056274847714,4,2
2434,2272,Kurgo,16.0,2.833213344056216,2.0,4,2
2435,3239,Preggers,16.0,2.833213344056216,0.0,1,0
2436,2321,Lands' End,16.0,2.833213344056216,10.87381883564015,142,2
2437,171,Allen Solly,16.0,2.833213344056216,0.0,1,0
2438,1405,Everly,16.0,2.668769039850659,12.727922061357855,2,2
2439,798,Carol's Daughter,16.0,2.8314802400679726,9.176303474414164,12,2
2440,3842,Studio I,16.0,2.833213344056216,2.041241452319315,6,2
2441,3344,Rave,16.0,2.833213344056216,13.940625057380021,283,2
2442,2950,Obey Clothing,16.0,2.833213344056216,6.657612899816985,91,2
2443,1520,For Bare Feet,16.0,2.833213344056216,0.0,1,0
2444,1957,Isaac Mizrahi,16.0,2.833213344056216,11.120627085474702,32,2
2445,2067,John Ashford,16.0,2.70805020110221,11.313708498984761,2,2
2446,2228,Kimchi Blue,16.0,2.833213344056216,10.349476613670024,83,2
2447,1295,Earnest Sewn,16.0,2.833213344056216,1.1547005383792515,3,2
2448,2068,John Blair,16.0,2.833213344056216,0.0,1,0
2449,934,Clarins,16.0,2.833213344056216,12.397423624116533,113,2
2450,4292,Waverly,16.0,2.80473589759248,7.708992893275452,8,2
2451,734,CAbi,16.0,2.833213344056216,10.278039763231627,97,2
2452,1440,Famosa America,16.0,2.833213344056216,0.0,1,0
2453,1475,Field & Stream,16.0,2.833213344056216,5.126185499743233,9,2
2454,1479,Fila,15.5,2.8029010331479984,12.654070617662109,206,2
2455,1621,Geneva Platinum,15.5,2.780340815507764,7.250287350627331,6,2
2456,1198,Discovery Kids,15.5,2.8029010331479984,6.604427419425663,26,2
2457,3268,Proctor Silex,15.5,2.8029010331479984,8.446339996747666,14,2
2458,3041,PONY,15.5,2.719039654461598,9.192388155425117,2,2
2459,2718,Miss Chievous,15.5,2.8029010331479984,10.23067283548187,4,2
2460,1336,Elizabeth Hurley,15.5,2.799210979499187,15.945218719101975,4,2
2461,827,Catherines,15.5,2.8029010331479984,7.321202087089251,6,2
2462,272,Arden B,15.5,2.8029010331479984,12.69925570933571,66,2
2463,1779,Harlowe and Graham,15.5,2.780340815507764,8.582928793055823,4,2
2464,3605,Sebago,15.5,2.7647145437557117,6.363961030678928,2,2
2465,2061,Jodi Kristopher,15.5,2.8029010331479984,5.913261931173578,6,2
2466,3235,Pravana,15.5,2.8029010331479984,12.617163328479043,18,2
2467,1064,Cruiser Accessories,15.5,2.780340815507764,4.949747468305833,2,2
2468,277,Ariya,15.5,2.8029010331479984,7.514277597752957,30,2
2469,843,Cesar,15.5,2.7917481543908496,3.2015621187164243,4,2
2470,2537,Macy's,15.5,2.8029010331479984,33.33209067706683,142,2
2471,417,Bailey,15.5,2.8029010331479984,8.338937509531942,12,2
2472,3032,PBS,15.5,2.8029010331479984,14.134669748136632,10,2
2473,3088,PartyLite,15.5,2.8029010331479984,15.225048612833978,76,2
2474,3205,Poise,15.5,2.8029010331479984,8.082337274834293,14,2
2475,3295,Quacker Factory,15.5,2.799210979499187,9.1104335791443,4,2
2476,4025,Tiger,15.5,2.8029010331479984,13.407709225168434,6,2
2477,2966,Old Varsity Brand,15.5,2.8029010331479984,7.735585673643962,8,2
2478,4391,Yellow Box,15.5,2.8029010331479984,8.407048324974797,26,2
2479,3435,Rival,15.5,2.8029010331479984,7.4827085617010916,32,2
2480,3661,Silence + Noise,15.5,2.8029010331479984,11.673605322456718,50,2
2481,650,Bravado Designs,15.5,2.8029010331479984,9.754120008635178,8,2
2482,194,Amanda Smith,15.5,2.7647145437557117,20.45116133621756,4,2
2483,3881,Swaddle Designs,15.5,2.8029010331479984,7.089792064309891,12,2
2484,4108,Trixxi,15.5,2.8029010331479984,7.763392961216782,38,2
2485,1523,Ford,15.5,2.8029010331479984,13.822083779228079,16,2
2486,3400,Restricted,15.5,2.8029010331479984,8.706319543871567,16,2
2487,2622,Mavi Jeans,15.5,2.799210979499187,5.251983752196244,4,2
2488,2342,LawMan,15.5,2.7917481543908496,3.5355339059327378,2,2
2489,4002,Thrasher,15.5,2.8029010331479984,10.462631918722298,216,2
2490,2359,Leslie Fay,15.5,2.7444688630783434,7.1949056051255225,6,2
2491,2792,Murad,15.5,2.8029010331479984,15.03239477047462,112,2
2492,1983,J. Jill,15.5,2.8029010331479984,8.598403321695237,36,2
2493,92,Adagio,15.5,2.649158683274018,12.020815280171307,2,2
2494,820,Casual Corner,15.5,2.780340815507764,7.008922884438093,8,2
2495,416,Baggallini,15.5,2.8029010331479984,7.782556252169451,12,2
2496,3023,Oxbow,15.5,2.780340815507764,4.949747468305833,2,2
2497,1825,Hillard & Hanson,15.5,2.799210979499187,7.5210814825174355,6,2
2498,3283,Pur-lisse,15.5,2.3767950955531822,17.67766952966369,2,2
2499,812,Carven,15.5,2.8029010331479984,0.7071067811865476,2,2
2500,1392,Etcetera,15.5,2.7647145437557117,6.363961030678928,2,2
2501,3889,Swimways,15.0,2.770631772579213,3.937003937005905,6,2
2502,3119,Pepe Jeans,15.0,2.7546941683139883,12.457929201917949,6,2
2503,3859,Summer Breeze,15.0,2.772588722239781,0.0,1,0
2504,541,Big Time Toys,15.0,2.452637389219215,15.556349186104045,2,2
2505,3710,Smashbox,15.0,2.772588722239781,10.89792830826378,1152,2
2506,3118,People's Liberation,15.0,2.772588722239781,8.18535277187245,3,2
2507,3116,Penguin,15.0,2.772588722239781,9.128709291752768,7,2
2508,510,Benefit Cosmetics,15.0,2.772588722239781,8.698658900466592,13,2
2509,2611,Matchbox,15.0,2.772588722239781,10.713064356156911,35,2
2510,557,Bjorn Borg,15.0,2.772588722239781,0.0,1,0
2511,3912,TYR,15.0,2.770631772579213,7.760494489739345,14,2
2512,509,Benefit,15.0,2.772588722239781,23.739730024859995,2149,2
2513,402,Baby connection,15.0,2.772588722239781,0.0,1,0
2514,3112,Pelican,15.0,2.770631772579213,1.4142135623730951,2,2
2515,2647,Mederma,15.0,2.772588722239781,4.658325879540846,5,2
2516,2633,Maxine of Hollywood,15.0,2.770631772579213,4.320493798938574,4,2
2517,3642,Sheer Cover,15.0,2.772588722239781,19.60519411695881,11,2
2518,3105,Pearl Izumi,15.0,2.772588722239781,8.536471462450967,19,2
2519,1094,DC Comics,15.0,2.772588722239781,16.12737655372857,418,2
2520,3132,Perry Ellis,15.0,2.772588722239781,11.308721390465832,40,2
2521,3651,Shiseido,15.0,2.772588722239781,12.878228869288257,171,2
2522,408,Bachmann Trains,15.0,2.772588722239781,0.0,1,0
2523,1098,DDF,15.0,2.772588722239781,6.506407098647712,3,2
2524,4105,Tripp NYC,15.0,2.772588722239781,16.19978263414308,57,2
2525,3207,Pokemon USA,15.0,2.772588722239781,13.845134155476886,110,2
2526,3209,Polar Pro Filters,15.0,2.7212088552608966,7.0710678118654755,2,2
2527,3141,Petite Sophisticate,15.0,2.772588722239781,0.0,1,0
2528,3618,Sentry,15.0,2.772588722239781,14.636624242999792,13,2
2529,3089,Passport,15.0,2.772588722239781,5.131601439446884,3,2
2530,3686,Siwy Jeans,15.0,2.772588722239781,0.0,1,0
2531,3635,Sharagano,15.0,2.772588722239781,4.041451884327381,3,2
2532,675,Brittany Black,15.0,2.772588722239781,5.549774770204643,5,2
2533,2723,Missoni,15.0,2.772588722239781,42.77233600439339,11,2
2534,3586,Schwinn,15.0,2.772588722239781,35.72453844430776,17,2
2535,3335,Ralph Lauren,15.0,2.772588722239781,14.253875299916077,3580,2
2536,694,Buffalo,15.0,2.772588722239781,10.560527031488329,31,2
2537,700,Bullhead,15.0,2.772588722239781,7.023464099773527,439,2
2538,629,Boscia,15.0,2.772588722239781,8.81325219796831,39,2
2539,2816,NIC+ZOE,15.0,2.772588722239781,10.598742063723098,3,2
2540,2815,NHL,15.0,2.772588722239781,13.820126762726861,63,2
2541,623,Boppy,15.0,2.772588722239781,7.703083112211843,169,2
2542,431,Bamboo Cay,15.0,2.772588722239781,0.0,1,0
2543,618,Boohoo Petite,15.0,2.7403194616709956,5.656854249492381,2,2
2544,3298,Quartet,15.0,2.772588722239781,7.468452167469359,9,2
2545,897,Chloe K,15.0,2.772588722239781,1.0,3,2
2546,617,Boohoo,15.0,2.772588722239781,8.265118840101076,161,2
2547,2799,Mustela,15.0,2.772588722239781,10.721214690716927,9,2
2548,2796,Music Little People,15.0,2.772588722239781,0.0,1,0
2549,2794,Murano,15.0,2.772588722239781,11.962905629950907,9,2
2550,365,BCBGirls,15.0,2.772588722239781,17.948644688495175,14,2
2551,3438,Road Rippers,15.0,2.772588722239781,0.0,1,0
2552,3339,Ramones,15.0,2.772588722239781,5.131601439446884,3,2
2553,3483,Roulette,15.0,2.772588722239781,7.023769168568493,3,2
2554,2845,Naturalizer,15.0,2.772588722239781,8.277785883340712,24,2
2555,3378,Reef,15.0,2.772588722239781,7.665341188776639,86,2
2556,448,Barbie,15.0,2.772588722239781,17.631525834410066,1215,2
2557,948,Cliff Keen,15.0,2.7403194616709956,5.656854249492381,2,2
2558,3388,Remington,15.0,2.772588722239781,5.463501873224955,159,2
2559,687,Brute,15.0,2.772588722239781,5.0,3,2
2560,2931,Nursery Fresh,15.0,2.772588722239781,0.0,1,0
